Home Team,Away Team,Home Odds,Away Odds,Date,Result,Prediction,Correct?,Bet Result,Total
New York Knicks,Milwaukee Bucks,2.86,1.41,2022-11-30,L,Away W,True,40,19975
Brooklyn Nets,Washington Wizards,1.22,4.2,2022-11-30,W,Home W,True,21,19996
Boston Celtics,Miami Heat,1.08,7.3,2022-11-30,W,Home W,True,8,20004
New Orleans Pelicans,Toronto Raptors,1.29,3.55,2022-11-30,W,Home W,True,28,20032
Oklahoma City Thunder,San Antonio Spurs,1.96,1.82,2022-11-30,W,Home W,True,96,20128
Minnesota Timberwolves,Memphis Grizzlies,2.18,1.67,2022-11-30,W,Home W,True,118.0,20246
Denver Nuggets,Houston Rockets,1.01,18.0,2022-11-30,W,Home W,True,1,20247
Phoenix Suns,Chicago Bulls,1.24,3.9,2022-11-30,W,Home W,True,24,20271
Utah Jazz,LA Clippers,-,-,2022-11-30,W,Home W,True,0,20271
Sacramento Kings,Indiana Pacers,1.53,2.58,2022-11-30,W,Home W,True,53,20324
Los Angeles Lakers,Portland Trail Blazers,1.39,3.1,2022-11-30,W,Home W,True,39,20363
Detroit Pistons,Dallas Mavericks,3.7,1.3,2022-12-01,W,Home W,True,270.0,20633
Charlotte Hornets,Washington Wizards,2.48,1.57,2022-12-02,W,Home W,True,148.0,20781
Cleveland Cavaliers,Orlando Magic,1.12,6.0,2022-12-02,W,Home W,True,11,20792
Atlanta Hawks,Denver Nuggets,1.89,1.89,2022-12-02,W,Home W,True,88,20880
Boston Celtics,Miami Heat,1.38,3.0,2022-12-02,L,Away W,True,200.0,21080
Brooklyn Nets,Toronto Raptors,1.16,5.0,2022-12-02,W,Home W,True,16,21096
Milwaukee Bucks,Los Angeles Lakers,1.29,3.5,2022-12-02,L,Away W,True,250.0,21346
San Antonio Spurs,New Orleans Pelicans,3.8,1.26,2022-12-02,L,Away W,True,25,21371
Memphis Grizzlies,Philadelphia 76ers,1.38,3.0,2022-12-02,W,Home W,True,37,21408
Phoenix Suns,Houston Rockets,1.17,5.5,2022-12-02,L,Home W,False,-100,21308
Utah Jazz,Indiana Pacers,1.57,2.48,2022-12-02,W,Home W,True,56,21364
Golden State Warriors,Chicago Bulls,1.34,3.4,2022-12-02,W,Home W,True,33,21397
New York Knicks,Dallas Mavericks,1.98,1.86,2022-12-03,L,Away W,True,86,21483
LA Clippers,Sacramento Kings,-,-,2022-12-03,L,Away W,True,0,21483
Charlotte Hornets,Milwaukee Bucks,2.02,1.83,2022-12-03,L,Away W,True,83,21566
Toronto Raptors,Orlando Magic,1.16,5.6,2022-12-03,W,Home W,True,16,21582
Minnesota Timberwolves,Oklahoma City Thunder,1.49,2.72,2022-12-03,L,Away W,True,172.0,21754
Golden State Warriors,Houston Rockets,1.16,5.6,2022-12-03,W,Home W,True,16,21770
Utah Jazz,Portland Trail Blazers,1.48,2.76,2022-12-03,L,Away W,True,176.0,21946
New Orleans Pelicans,Denver Nuggets,1.81,2.06,2022-12-04,W,Home W,True,80,22026
San Antonio Spurs,Phoenix Suns,4.85,1.2,2022-12-04,L,Away W,True,20,22046
Brooklyn Nets,Boston Celtics,2.14,1.75,2022-12-04,L,Away W,True,74,22120
Washington Wizards,Los Angeles Lakers,1.77,2.1,2022-12-04,L,Away W,True,110.0,22230
Sacramento Kings,Chicago Bulls,1.68,2.26,2022-12-04,W,Home W,True,67,22297
New York Knicks,Cleveland Cavaliers,2.18,1.72,2022-12-04,W,Home W,True,118.0,22415
Detroit Pistons,Memphis Grizzlies,3.1,1.39,2022-12-04,L,Away W,True,39,22454
Portland Trail Blazers,Indiana Pacers,1.47,2.8,2022-12-04,W,Home W,True,46,22500
Orlando Magic,Milwaukee Bucks,5.0,1.19,2022-12-05,L,Away W,True,19,22519
Charlotte Hornets,LA Clippers,-,-,2022-12-05,L,Away W,True,0,22519
Toronto Raptors,Boston Celtics,1.83,2.02,2022-12-05,L,Away W,True,102.0,22621
Atlanta Hawks,Oklahoma City Thunder,1.39,3.1,2022-12-05,L,Away W,True,210.0,22831
Houston Rockets,Philadelphia 76ers,3.7,1.3,2022-12-05,W,Home W,True,270.0,23101
Memphis Grizzlies,Miami Heat,2.76,1.48,2022-12-05,W,Home W,True,176.0,23277
Dallas Mavericks,Phoenix Suns,1.62,2.36,2022-12-05,W,Home W,True,61,23338
Golden State Warriors,Indiana Pacers,1.13,6.4,2022-12-05,L,Home W,False,-100,23238
Cleveland Cavaliers,Los Angeles Lakers,1.49,2.72,2022-12-06,W,Home W,True,48,23286
Miami Heat,Detroit Pistons,1.2,4.4,2022-12-06,L,Home W,False,-100,23186
Denver Nuggets,Dallas Mavericks,1.56,2.5,2022-12-06,L,Away W,True,150.0,23336
Orlando Magic,LA Clippers,-,-,2022-12-07,W,Home W,True,0,23336
New York Knicks,Atlanta Hawks,1.75,2.14,2022-12-07,W,Home W,True,74,23410
Toronto Raptors,Los Angeles Lakers,1.12,6.6,2022-12-07,W,Home W,True,12,23422
Brooklyn Nets,Charlotte Hornets,1.21,4.7,2022-12-07,W,Home W,True,20,23442
New Orleans Pelicans,Detroit Pistons,1.18,5.2,2022-12-07,W,Home W,True,17,23459
Memphis Grizzlies,Oklahoma City Thunder,1.27,3.95,2022-12-07,W,Home W,True,27,23486
Chicago Bulls,Washington Wizards,1.51,2.64,2022-12-07,W,Away W,False,-100,23386
Milwaukee Bucks,Sacramento Kings,1.37,3.2,2022-12-07,W,Home W,True,37,23423
Minnesota Timberwolves,Indiana Pacers,1.48,2.76,2022-12-07,W,Home W,True,47,23470
Utah Jazz,Golden State Warriors,1.47,2.9,2022-12-07,W,Away W,False,-100,23370
Phoenix Suns,Boston Celtics,1.83,2.02,2022-12-07,L,Away W,True,102.0,23472
Miami Heat,LA Clippers,-,-,2022-12-08,W,Away W,False,-100,23372
San Antonio Spurs,Houston Rockets,2.16,1.74,2022-12-08,W,Home W,True,116.0,23488
Portland Trail Blazers,Denver Nuggets,2.08,1.79,2022-12-08,L,Away W,True,79,23567
Charlotte Hornets,New York Knicks,2.52,1.56,2022-12-09,L,Away W,True,55,23622
Indiana Pacers,Washington Wizards,1.6,2.4,2022-12-09,W,Home W,True,60,23682
Orlando Magic,Toronto Raptors,3.5,1.29,2022-12-09,W,Home W,True,250.0,23932
Cleveland Cavaliers,Sacramento Kings,1.6,2.4,2022-12-09,L,Away W,True,140.0,24072
Philadelphia 76ers,Los Angeles Lakers,1.52,2.62,2022-12-09,W,Home W,True,51,24123
Brooklyn Nets,Atlanta Hawks,1.32,3.5,2022-12-09,W,Home W,True,32,24155
Memphis Grizzlies,Detroit Pistons,1.17,5.5,2022-12-09,W,Home W,True,16,24171
Utah Jazz,Minnesota Timberwolves,1.94,1.91,2022-12-09,L,Away W,True,90,24261
Dallas Mavericks,Milwaukee Bucks,1.98,1.86,2022-12-09,L,Away W,True,86,24347
Miami Heat,San Antonio Spurs,1.11,7.4,2022-12-10,L,Away W,True,640.0,24987
Indiana Pacers,Brooklyn Nets,1.28,3.9,2022-12-10,L,Away W,True,290.0,25277
Washington Wizards,LA Clippers,-,-,2022-12-10,L,Away W,True,0,25277
Cleveland Cavaliers,Oklahoma City Thunder,1.51,2.66,2022-12-10,W,Home W,True,50,25327
Chicago Bulls,Dallas Mavericks,1.49,2.72,2022-12-10,W,Home W,True,48,25375
Denver Nuggets,Utah Jazz,1.17,5.4,2022-12-10,W,Home W,True,16,25391
Portland Trail Blazers,Minnesota Timberwolves,1.49,2.72,2022-12-10,W,Home W,True,48,25439
New Orleans Pelicans,Phoenix Suns,1.6,2.4,2022-12-11,W,Home W,True,60,25499
Detroit Pistons,Los Angeles Lakers,2.76,1.48,2022-12-11,L,Away W,True,47,25546
New York Knicks,Sacramento Kings,1.74,2.16,2022-12-11,W,Home W,True,73,25619
Philadelphia 76ers,Charlotte Hornets,1.2,4.9,2022-12-11,W,Home W,True,19,25638
Orlando Magic,Toronto Raptors,3.15,1.38,2022-12-11,W,Home W,True,215.0,25853
Atlanta Hawks,Chicago Bulls,1.62,2.36,2022-12-11,W,Away W,False,-100,25753
Houston Rockets,Milwaukee Bucks,4.6,1.22,2022-12-11,W,Home W,True,360.0,26113
Washington Wizards,Brooklyn Nets,2.8,1.47,2022-12-12,L,Away W,True,46,26159
Indiana Pacers,Miami Heat,2.38,1.61,2022-12-12,L,Away W,True,60,26219
Memphis Grizzlies,Atlanta Hawks,1.27,4.0,2022-12-12,W,Home W,True,26,26245
Dallas Mavericks,Oklahoma City Thunder,1.26,4.1,2022-12-12,W,Home W,True,25,26270
San Antonio Spurs,Cleveland Cavaliers,4.2,1.25,2022-12-12,W,Home W,True,320.0,26590
Portland Trail Blazers,Minnesota Timberwolves,1.57,2.46,2022-12-12,W,Home W,True,57,26647
LA Clippers,Boston Celtics,-,-,2022-12-12,W,Home W,True,0,26647
Philadelphia 76ers,Sacramento Kings,1.57,2.48,2022-12-13,W,Home W,True,56,26703
Milwaukee Bucks,Golden State Warriors,1.72,2.18,2022-12-13,W,Home W,True,72,26775
Houston Rockets,Phoenix Suns,3.2,1.37,2022-12-13,W,Home W,True,220.0,26995
Utah Jazz,New Orleans Pelicans,2.08,1.79,2022-12-13,W,Home W,True,108.0,27103
Los Angeles Lakers,Boston Celtics,2.5,1.56,2022-12-13,L,Away W,True,56,27159
Orlando Magic,Atlanta Hawks,2.22,1.69,2022-12-14,W,Home W,True,122.0,27281
Indiana Pacers,Golden State Warriors,2.58,1.49,2022-12-14,W,Home W,True,158.0,27439
Charlotte Hornets,Detroit Pistons,1.54,2.54,2022-12-14,L,Away W,True,154.0,27593
Toronto Raptors,Sacramento Kings,1.54,2.56,2022-12-14,L,Away W,True,156.0,27749
Chicago Bulls,New York Knicks,1.64,2.32,2022-12-14,L,Away W,True,132.0,27881
San Antonio Spurs,Portland Trail Blazers,3.25,1.36,2022-12-14,L,Away W,True,36,27917
Oklahoma City Thunder,Miami Heat,2.22,1.69,2022-12-14,L,Away W,True,69,27986
Dallas Mavericks,Cleveland Cavaliers,1.72,2.18,2022-12-14,L,Away W,True,118.0,28104
Denver Nuggets,Washington Wizards,1.17,5.4,2022-12-14,W,Home W,True,16,28120
LA Clippers,Minnesota Timberwolves,-,-,2022-12-14,W,Home W,True,0,28120
Memphis Grizzlies,Milwaukee Bucks,1.66,2.28,2022-12-15,W,Home W,True,65,28185
Houston Rockets,Miami Heat,2.24,1.68,2022-12-15,L,Away W,True,68,28253
Utah Jazz,New Orleans Pelicans,1.96,1.89,2022-12-15,W,Home W,True,96,28349
LA Clippers,Phoenix Suns,-,-,2022-12-15,L,Away W,True,0,28349
Charlotte Hornets,Atlanta Hawks,1.82,1.96,2022-12-16,L,Away W,True,96,28445
Detroit Pistons,Sacramento Kings,3.05,1.4,2022-12-16,L,Away W,True,40,28485
Cleveland Cavaliers,Indiana Pacers,1.3,3.7,2022-12-16,W,Away W,False,-100,28385
Boston Celtics,Orlando Magic,1.1,7.6,2022-12-16,L,Home W,False,-100,28285
Philadelphia 76ers,Golden State Warriors,1.24,4.3,2022-12-16,W,Home W,True,23,28308
Toronto Raptors,Brooklyn Nets,2.0,1.83,2022-12-16,L,Away W,True,83,28391
Chicago Bulls,New York Knicks,1.66,2.28,2022-12-16,L,Away W,True,128.0,28519
Oklahoma City Thunder,Minnesota Timberwolves,1.53,2.58,2022-12-16,L,Away W,True,158.0,28677
Dallas Mavericks,Portland Trail Blazers,1.56,2.52,2022-12-16,W,Home W,True,55,28732
Los Angeles Lakers,Denver Nuggets,2.02,1.83,2022-12-16,W,Home W,True,102.0,28834
LA Clippers,Washington Wizards,-,-,2022-12-17,W,Home W,True,0,28834
San Antonio Spurs,Miami Heat,3.6,1.31,2022-12-17,L,Away W,True,31,28865
Houston Rockets,Portland Trail Blazers,2.34,1.63,2022-12-17,L,Away W,True,63,28928
Cleveland Cavaliers,Dallas Mavericks,1.27,4.0,2022-12-17,W,Home W,True,26,28954
Milwaukee Bucks,Utah Jazz,1.76,2.12,2022-12-17,W,Home W,True,75,29029
Oklahoma City Thunder,Memphis Grizzlies,5.4,1.17,2022-12-17,W,Home W,True,440.0,29469
Phoenix Suns,New Orleans Pelicans,1.68,2.26,2022-12-17,W,Home W,True,67,29536
Boston Celtics,Orlando Magic,1.18,5.1,2022-12-18,L,Home W,False,-100,29436
Indiana Pacers,New York Knicks,1.98,1.86,2022-12-18,L,Away W,True,86,29522
Detroit Pistons,Brooklyn Nets,3.85,1.28,2022-12-18,L,Away W,True,28,29550
Toronto Raptors,Golden State Warriors,1.43,2.94,2022-12-18,L,Away W,True,194.0,29744
Minnesota Timberwolves,Chicago Bulls,2.12,1.76,2022-12-18,W,Home W,True,112.0,29856
Denver Nuggets,Charlotte Hornets,1.25,4.2,2022-12-18,W,Home W,True,24,29880
Los Angeles Lakers,Washington Wizards,1.69,2.22,2022-12-18,W,Away W,False,-100,29780
Cleveland Cavaliers,Utah Jazz,1.3,3.4,2022-12-19,W,Home W,True,30,29810
Philadelphia 76ers,Toronto Raptors,1.4,3.05,2022-12-19,W,Home W,True,40,29850
Atlanta Hawks,Orlando Magic,1.27,3.95,2022-12-19,W,Home W,True,27,29877
Minnesota Timberwolves,Dallas Mavericks,2.98,1.42,2022-12-19,W,Home W,True,198.0,30075
Houston Rockets,San Antonio Spurs,1.52,2.62,2022-12-19,L,Away W,True,162.0,30237
New Orleans Pelicans,Milwaukee Bucks,1.93,1.93,2022-12-19,L,Away W,True,92,30329
Oklahoma City Thunder,Portland Trail Blazers,2.54,1.54,2022-12-19,W,Home W,True,154.0,30483
Phoenix Suns,Los Angeles Lakers,1.17,5.4,2022-12-19,W,Home W,True,16,30499
Sacramento Kings,Charlotte Hornets,1.22,4.6,2022-12-19,L,Home W,False,-100,30399
Detroit Pistons,Utah Jazz,2.2,1.7,2022-12-20,L,Away W,True,70,30469
Miami Heat,Chicago Bulls,1.83,2.02,2022-12-20,L,Away W,True,102.0,30571
New York Knicks,Golden State Warriors,1.42,2.98,2022-12-20,W,Home W,True,41,30612
Phoenix Suns,Washington Wizards,1.36,3.25,2022-12-20,L,Away W,True,225.0,30837
Denver Nuggets,Memphis Grizzlies,2.02,1.83,2022-12-20,W,Home W,True,102.0,30939
Cleveland Cavaliers,Milwaukee Bucks,1.76,2.12,2022-12-21,W,Home W,True,75,31014
Philadelphia 76ers,Detroit Pistons,1.14,6.0,2022-12-21,W,Home W,True,14,31028
New York Knicks,Toronto Raptors,1.77,2.1,2022-12-21,L,Away W,True,110.0,31138
Brooklyn Nets,Golden State Warriors,1.2,4.85,2022-12-21,W,Home W,True,20,31158
Atlanta Hawks,Chicago Bulls,1.51,2.66,2022-12-21,L,Away W,True,166.0,31324
Boston Celtics,Indiana Pacers,1.23,4.4,2022-12-21,L,Away W,True,340.0,31664
Oklahoma City Thunder,Portland Trail Blazers,2.46,1.57,2022-12-21,W,Home W,True,146.0,31810
Minnesota Timberwolves,Dallas Mavericks,2.18,1.72,2022-12-21,L,Away W,True,72,31882
Houston Rockets,Orlando Magic,1.86,1.98,2022-12-21,L,Away W,True,98,31980
Sacramento Kings,Los Angeles Lakers,1.29,3.75,2022-12-21,W,Home W,True,29,32009
LA Clippers,Charlotte Hornets,-,-,2022-12-21,W,Home W,True,0,32009
New Orleans Pelicans,San Antonio Spurs,1.27,3.95,2022-12-22,W,Home W,True,27,32036
Utah Jazz,Washington Wizards,1.37,3.2,2022-12-22,W,Home W,True,37,32073
Orlando Magic,San Antonio Spurs,1.43,2.94,2022-12-23,W,Home W,True,42,32115
Philadelphia 76ers,LA Clippers,-,-,2022-12-23,W,Home W,True,0,32115
Brooklyn Nets,Milwaukee Bucks,1.74,2.16,2022-12-23,W,Home W,True,73,32188
Cleveland Cavaliers,Toronto Raptors,1.53,2.6,2022-12-23,L,Away W,True,160.0,32348
Atlanta Hawks,Detroit Pistons,1.22,4.5,2022-12-23,W,Home W,True,22,32370
New York Knicks,Chicago Bulls,1.47,2.64,2022-12-23,L,Away W,True,164.0,32534
Boston Celtics,Minnesota Timberwolves,1.15,5.2,2022-12-23,W,Home W,True,15,32549
Houston Rockets,Dallas Mavericks,3.1,1.39,2022-12-23,L,Home W,False,-100,32449
Oklahoma City Thunder,New Orleans Pelicans,1.79,2.04,2022-12-23,L,Away W,True,104.0,32553
Miami Heat,Indiana Pacers,1.43,2.94,2022-12-23,L,Away W,True,194.0,32747
Denver Nuggets,Portland Trail Blazers,1.43,2.9,2022-12-23,W,Home W,True,43,32790
Sacramento Kings,Washington Wizards,1.34,3.4,2022-12-23,L,Away W,True,240.0,33030
Phoenix Suns,Memphis Grizzlies,2.4,1.6,2022-12-23,L,Away W,True,60,33090
Los Angeles Lakers,Charlotte Hornets,1.69,2.22,2022-12-23,L,Away W,True,122.0,33212
New York Knicks,Philadelphia 76ers,2.14,1.75,2022-12-25,L,Away W,True,74,33286
Dallas Mavericks,Los Angeles Lakers,1.33,3.45,2022-12-25,W,Home W,True,33,33319
Boston Celtics,Milwaukee Bucks,1.49,2.72,2022-12-25,W,Home W,True,48,33367
Golden State Warriors,Memphis Grizzlies,3.4,1.34,2022-12-25,W,Home W,True,240.0,33607
Denver Nuggets,Phoenix Suns,1.57,2.48,2022-12-25,W,Away W,False,-100,33507
Cleveland Cavaliers,Brooklyn Nets,1.75,2.14,2022-12-26,L,Away W,True,114.0,33621
Detroit Pistons,LA Clippers,-,-,2022-12-26,L,Away W,True,0,33621
Miami Heat,Minnesota Timberwolves,1.93,1.93,2022-12-26,W,Home W,True,92,33713
New Orleans Pelicans,Indiana Pacers,1.77,2.1,2022-12-26,W,Home W,True,76,33789
Chicago Bulls,Houston Rockets,1.38,3.15,2022-12-26,L,Away W,True,215.0,34004
San Antonio Spurs,Utah Jazz,2.66,1.51,2022-12-26,W,Home W,True,166.0,34170
Portland Trail Blazers,Charlotte Hornets,1.47,2.8,2022-12-26,W,Home W,True,46,34216
Orlando Magic,Los Angeles Lakers,1.68,2.24,2022-12-27,L,Away W,True,124.0,34340
Washington Wizards,Philadelphia 76ers,2.66,1.51,2022-12-27,W,Home W,True,166.0,34506
Toronto Raptors,LA Clippers,-,-,2022-12-27,L,Away W,True,0,34506
Indiana Pacers,Atlanta Hawks,2.06,1.81,2022-12-27,W,Home W,True,106.0,34612
Boston Celtics,Houston Rockets,1.06,10.0,2022-12-27,W,Home W,True,6,34618
Memphis Grizzlies,Phoenix Suns,1.34,3.4,2022-12-27,L,Away W,True,240.0,34858
Oklahoma City Thunder,San Antonio Spurs,1.41,3.0,2022-12-27,W,Home W,True,40,34898
Dallas Mavericks,New York Knicks,1.47,2.8,2022-12-27,W,Away W,False,-100,34798
Golden State Warriors,Charlotte Hornets,1.47,2.8,2022-12-27,W,Away W,False,-100,34698
Sacramento Kings,Denver Nuggets,2.38,1.61,2022-12-27,L,Away W,True,60,34758
Washington Wizards,Phoenix Suns,2.16,1.74,2022-12-28,W,Home W,True,116.0,34874
Detroit Pistons,Orlando Magic,1.98,1.86,2022-12-28,W,Home W,True,98,34972
Atlanta Hawks,Brooklyn Nets,3.45,1.33,2022-12-28,L,Away W,True,33,35005
Miami Heat,Los Angeles Lakers,1.28,3.85,2022-12-28,W,Home W,True,28,35033
Chicago Bulls,Milwaukee Bucks,2.2,1.7,2022-12-28,W,Home W,True,120.0,35153
New Orleans Pelicans,Minnesota Timberwolves,1.41,3.0,2022-12-28,W,Away W,False,-100,35053
Sacramento Kings,Denver Nuggets,1.62,2.36,2022-12-28,W,Away W,False,-100,34953
Golden State Warriors,Utah Jazz,2.56,1.54,2022-12-28,W,Home W,True,156.0,35109
Indiana Pacers,Cleveland Cavaliers,2.8,1.43,2022-12-29,W,Home W,True,180.0,35289
Charlotte Hornets,Oklahoma City Thunder,1.7,2.2,2022-12-29,W,Home W,True,70,35359
Boston Celtics,LA Clippers,-,-,2022-12-29,W,Away W,False,-100,35259
Toronto Raptors,Memphis Grizzlies,5.7,1.13,2022-12-29,L,Away W,True,12,35271
San Antonio Spurs,New York Knicks,1.7,2.12,2022-12-29,W,Home W,True,70,35341
Dallas Mavericks,Houston Rockets,1.04,10.0,2022-12-29,W,Home W,True,4,35345
Orlando Magic,Washington Wizards,2.64,1.51,2022-12-30,L,Away W,True,51,35396
Atlanta Hawks,Los Angeles Lakers,1.17,5.0,2022-12-30,L,Away W,True,400.0,35796
Toronto Raptors,Phoenix Suns,1.79,2.08,2022-12-30,W,Home W,True,79,35875
Milwaukee Bucks,Minnesota Timberwolves,1.31,3.6,2022-12-30,W,Home W,True,31,35906
Chicago Bulls,Detroit Pistons,1.33,3.45,2022-12-30,W,Home W,True,33,35939
New Orleans Pelicans,Philadelphia 76ers,2.0,1.85,2022-12-30,W,Home W,True,100.0,36039
Denver Nuggets,Miami Heat,1.54,2.54,2022-12-30,W,Home W,True,54,36093
Golden State Warriors,Portland Trail Blazers,1.89,1.96,2022-12-30,W,Home W,True,89,36182
Sacramento Kings,Utah Jazz,1.6,2.4,2022-12-30,W,Away W,False,-100,36082
Indiana Pacers,LA Clippers,-,-,2022-12-31,W,Home W,True,0,36082
Charlotte Hornets,Brooklyn Nets,3.05,1.4,2022-12-31,L,Away W,True,40,36122
Chicago Bulls,Cleveland Cavaliers,2.0,1.85,2022-12-31,L,Home W,False,-100,36022
Houston Rockets,New York Knicks,2.36,1.62,2022-12-31,L,Away W,True,61,36083
San Antonio Spurs,Dallas Mavericks,3.2,1.37,2022-12-31,L,Away W,True,37,36120
Minnesota Timberwolves,Detroit Pistons,1.34,3.4,2022-12-31,L,Away W,True,240.0,36360
Oklahoma City Thunder,Philadelphia 76ers,2.18,1.72,2022-12-31,L,Away W,True,72,36432
Memphis Grizzlies,New Orleans Pelicans,1.41,3.0,2022-12-31,W,Home W,True,40,36472
Utah Jazz,Miami Heat,1.56,2.5,2022-12-31,L,Away W,True,150.0,36622
