Home Team,Away Team,Home Odds,Away Odds,Date,Result,Prediction,Correct?,Bet Result,Total
Detroit Pistons,Philadelphia 76ers,,,2018-12-07,Over,Over,True,80,25550
Orlando Magic,Indiana Pacers,,,2018-12-07,Under,Under,True,105.0,25655
Charlotte Hornets,Denver Nuggets,,,2018-12-07,-,Over,False,0,25655
Cleveland Cavaliers,Sacramento Kings,,,2018-12-07,Over,Over,True,115.0,25770
Brooklyn Nets,Toronto Raptors,,,2018-12-07,Under,Under,True,120.0,25890
New Orleans Pelicans,Memphis Grizzlies,,,2018-12-07,Under,Under,True,83,25973
Chicago Bulls,Oklahoma City Thunder,,,2018-12-07,Over,Over,True,125.0,26098
San Antonio Spurs,Los Angeles Lakers,,,2018-12-07,Over,Over,True,125.0,26223
Phoenix Suns,Miami Heat,,,2018-12-07,Over,Over,True,90,26313
Milwaukee Bucks,Golden State Warriors,,,2018-12-07,Under,Under,True,100.0,26413
Dallas Mavericks,Houston Rockets,,,2018-12-08,Under,Under,True,110.0,26523
Indiana Pacers,Sacramento Kings,,,2018-12-08,Under,Over,False,-100,26423
Atlanta Hawks,Denver Nuggets,,,2018-12-08,Under,Under,True,83,26506
Cleveland Cavaliers,Washington Wizards,,,2018-12-08,Under,Under,True,100.0,26606
New York Knicks,Brooklyn Nets,,,2018-12-08,Under,Under,True,90,26696
Chicago Bulls,Boston Celtics,,,2018-12-08,Under,Under,True,115.0,26811
Memphis Grizzlies,Los Angeles Lakers,,,2018-12-08,Under,Under,True,105.0,26916
Portland Trail Blazers,Minnesota Timberwolves,,,2018-12-08,Under,Under,False,-100,26816
LA Clippers,Miami Heat,,,2018-12-08,-,Under,False,0,26816
Detroit Pistons,New Orleans Pelicans,,,2018-12-09,Under,Under,True,100.0,26916
Toronto Raptors,Milwaukee Bucks,,,2018-12-09,Under,Under,True,115.0,27031
San Antonio Spurs,Utah Jazz,,,2018-12-09,Under,Under,True,110.0,27141
New York Knicks,Charlotte Hornets,,,2018-12-09,-,Over,False,0,27141
Indiana Pacers,Washington Wizards,,,2018-12-10,Under,Under,True,125.0,27266
Philadelphia 76ers,Detroit Pistons,,,2018-12-10,Under,Under,True,115.0,27381
Boston Celtics,New Orleans Pelicans,,,2018-12-10,Under,Under,True,90,27471
Milwaukee Bucks,Cleveland Cavaliers,,,2018-12-10,Under,Under,True,120.0,27591
Oklahoma City Thunder,Utah Jazz,,,2018-12-10,Over,Over,True,120.0,27711
Chicago Bulls,Sacramento Kings,,,2018-12-10,Under,Under,True,110.0,27821
Dallas Mavericks,Orlando Magic,,,2018-12-10,Under,Under,True,115.0,27936
Phoenix Suns,LA Clippers,,,2018-12-10,-,Over,False,0,27936
Denver Nuggets,Memphis Grizzlies,,,2018-12-10,Over,Over,True,120.0,28056
Golden State Warriors,Minnesota Timberwolves,,,2018-12-10,Under,Under,True,72,28128
Los Angeles Lakers,Miami Heat,,,2018-12-10,Under,Under,True,90,28218
Houston Rockets,Portland Trail Blazers,,,2018-12-11,Under,Under,True,125.0,28343
San Antonio Spurs,Phoenix Suns,,,2018-12-11,Under,Under,True,105.0,28448
LA Clippers,Toronto Raptors,,,2018-12-11,-,Under,False,0,28448
Philadelphia 76ers,Brooklyn Nets,,,2018-12-12,Over,Over,True,110.0,28558
Washington Wizards,Boston Celtics,,,2018-12-12,Over,Over,True,100.0,28658
Cleveland Cavaliers,New York Knicks,,,2018-12-12,Over,Over,True,120.0,28778
Charlotte Hornets,Detroit Pistons,,,2018-12-12,-,Under,False,0,28778
Indiana Pacers,Milwaukee Bucks,,,2018-12-12,Under,Under,True,80,28858
Memphis Grizzlies,Portland Trail Blazers,,,2018-12-12,Under,Under,True,80,28938
New Orleans Pelicans,Oklahoma City Thunder,,,2018-12-12,Under,Under,False,-100,28838
Dallas Mavericks,Atlanta Hawks,,,2018-12-12,Under,Under,True,83,28921
Utah Jazz,Miami Heat,,,2018-12-12,Under,Under,True,83,29004
Sacramento Kings,Minnesota Timberwolves,,,2018-12-12,Over,Over,True,83,29087
Golden State Warriors,Toronto Raptors,,,2018-12-12,Under,Under,True,90,29177
Houston Rockets,Los Angeles Lakers,,,2018-12-13,Over,Over,True,110.0,29287
San Antonio Spurs,LA Clippers,,,2018-12-13,-,Under,False,0,29287
Orlando Magic,Chicago Bulls,,,2018-12-13,Under,Under,True,110.0,29397
Phoenix Suns,Dallas Mavericks,,,2018-12-13,Under,Under,True,80,29477
Boston Celtics,Atlanta Hawks,,,2018-12-14,Over,Over,True,125.0,29602
Charlotte Hornets,New York Knicks,,,2018-12-14,-,Over,False,0,29602
Cleveland Cavaliers,Milwaukee Bucks,,,2018-12-14,Under,Under,True,105.0,29707
Philadelphia 76ers,Indiana Pacers,,,2018-12-14,Under,Under,True,115.0,29822
Brooklyn Nets,Washington Wizards,,,2018-12-14,Over,Over,True,110.0,29932
Memphis Grizzlies,Miami Heat,,,2018-12-14,Under,Under,False,-100,29832
Portland Trail Blazers,Toronto Raptors,,,2018-12-14,Over,Over,True,90,29922
Sacramento Kings,Golden State Warriors,,,2018-12-14,Over,Over,True,120.0,30042
Denver Nuggets,Oklahoma City Thunder,,,2018-12-14,Under,Under,True,80,30122
Orlando Magic,Utah Jazz,,,2018-12-15,Under,Under,True,105.0,30227
Charlotte Hornets,Los Angeles Lakers,,,2018-12-15,-,Under,False,0,30227
Detroit Pistons,Boston Celtics,,,2018-12-15,Over,Over,True,83,30310
Memphis Grizzlies,Houston Rockets,,,2018-12-15,Under,Under,True,90,30400
San Antonio Spurs,Chicago Bulls,,,2018-12-15,Under,Under,True,125.0,30525
Phoenix Suns,Minnesota Timberwolves,,,2018-12-15,Under,Under,True,105.0,30630
Oklahoma City Thunder,LA Clippers,,,2018-12-15,-,Under,False,0,30630
Brooklyn Nets,Atlanta Hawks,,,2018-12-16,Over,Over,True,105.0,30735
Cleveland Cavaliers,Philadelphia 76ers,,,2018-12-16,Over,Over,True,100.0,30835
Indiana Pacers,New York Knicks,,,2018-12-16,Under,Under,True,115.0,30950
Washington Wizards,Los Angeles Lakers,,,2018-12-16,Over,Over,True,120.0,31070
Dallas Mavericks,Sacramento Kings,,,2018-12-16,Over,Over,True,83,31153
New Orleans Pelicans,Miami Heat,,,2018-12-16,Under,Under,True,90,31243
Denver Nuggets,Toronto Raptors,,,2018-12-16,Under,Under,True,125.0,31368
Detroit Pistons,Milwaukee Bucks,,,2018-12-17,Under,Under,True,115.0,31483
New York Knicks,Phoenix Suns,,,2018-12-17,Over,Over,True,83,31566
Minnesota Timberwolves,Sacramento Kings,,,2018-12-17,Over,Over,True,90,31656
Oklahoma City Thunder,Chicago Bulls,,,2018-12-17,Over,Over,True,125.0,31781
Houston Rockets,Utah Jazz,,,2018-12-17,Under,Under,True,72,31853
San Antonio Spurs,Philadelphia 76ers,,,2018-12-17,Under,Under,True,125.0,31978
Golden State Warriors,Memphis Grizzlies,,,2018-12-17,Under,Under,True,90,32068
LA Clippers,Portland Trail Blazers,,,2018-12-17,-,Over,False,0,32068
Indiana Pacers,Cleveland Cavaliers,,,2018-12-18,Under,Under,True,125.0,32193
Brooklyn Nets,Los Angeles Lakers,,,2018-12-18,Under,Under,True,80,32273
Atlanta Hawks,Washington Wizards,,,2018-12-18,Under,Under,True,105.0,32378
Denver Nuggets,Dallas Mavericks,,,2018-12-18,Over,Over,True,120.0,32498
Philadelphia 76ers,New York Knicks,,,2018-12-19,Over,Over,True,83,32581
Orlando Magic,San Antonio Spurs,,,2018-12-19,Over,Over,True,105.0,32686
Charlotte Hornets,Cleveland Cavaliers,,,2018-12-19,-,Under,False,0,32686
Boston Celtics,Phoenix Suns,,,2018-12-19,Under,Under,True,72,32758
Toronto Raptors,Indiana Pacers,,,2018-12-19,Under,Under,True,125.0,32883
Minnesota Timberwolves,Detroit Pistons,,,2018-12-19,Over,Under,False,-100,32783
Houston Rockets,Washington Wizards,,,2018-12-19,Over,Over,True,100.0,32883
Chicago Bulls,Brooklyn Nets,,,2018-12-19,Under,Under,True,83,32966
Milwaukee Bucks,New Orleans Pelicans,,,2018-12-19,Over,Over,True,80,33046
Utah Jazz,Golden State Warriors,,,2018-12-19,Under,Over,False,-100,32946
Portland Trail Blazers,Memphis Grizzlies,,,2018-12-19,Under,Under,True,83,33029
Sacramento Kings,Oklahoma City Thunder,,,2018-12-19,Over,Over,True,105.0,33134
Miami Heat,Houston Rockets,,,2018-12-20,Under,Under,True,83,33217
LA Clippers,Dallas Mavericks,,,2018-12-20,-,Over,False,0,33217
Charlotte Hornets,Detroit Pistons,,,2018-12-21,-,Under,False,0,33217
Toronto Raptors,Cleveland Cavaliers,,,2018-12-21,Over,Under,False,-100,33117
Brooklyn Nets,Indiana Pacers,,,2018-12-21,Over,Over,True,90,33207
New York Knicks,Atlanta Hawks,,,2018-12-21,Under,Under,True,72,33279
Boston Celtics,Milwaukee Bucks,,,2018-12-21,Over,Over,True,105.0,33384
Chicago Bulls,Orlando Magic,,,2018-12-21,Under,Under,True,83,33467
San Antonio Spurs,Minnesota Timberwolves,,,2018-12-21,Under,Under,True,80,33547
Sacramento Kings,Memphis Grizzlies,,,2018-12-21,Under,Under,True,125.0,33672
Portland Trail Blazers,Utah Jazz,,,2018-12-21,Under,Under,True,120.0,33792
Los Angeles Lakers,New Orleans Pelicans,,,2018-12-21,Under,Under,True,83,33875
LA Clippers,Denver Nuggets,,,2018-12-22,-,Over,False,0,33875
Washington Wizards,Phoenix Suns,,,2018-12-22,Over,Under,False,-100,33775
Philadelphia 76ers,Toronto Raptors,,,2018-12-22,Over,Over,True,83,33858
Houston Rockets,San Antonio Spurs,,,2018-12-22,Under,Over,False,-100,33758
Miami Heat,Milwaukee Bucks,,,2018-12-22,Under,Under,True,115.0,33873
Golden State Warriors,Dallas Mavericks,,,2018-12-22,Over,Over,True,90,33963
Utah Jazz,Oklahoma City Thunder,,,2018-12-22,Under,Under,True,120.0,34083
Detroit Pistons,Atlanta Hawks,,,2018-12-23,Under,Under,True,100.0,34183
Indiana Pacers,Washington Wizards,,,2018-12-23,Under,Under,True,72,34255
Orlando Magic,Miami Heat,,,2018-12-23,Over,Over,True,83,34338
Brooklyn Nets,Phoenix Suns,,,2018-12-23,Under,Under,True,100.0,34438
Sacramento Kings,New Orleans Pelicans,,,2018-12-23,Under,Under,False,-100,34338
Cleveland Cavaliers,Chicago Bulls,,,2018-12-23,Over,Over,True,83,34421
Boston Celtics,Charlotte Hornets,,,2018-12-23,-,Under,False,0,34421
Oklahoma City Thunder,Minnesota Timberwolves,,,2018-12-23,Over,Over,True,80,34501
Golden State Warriors,LA Clippers,,,2018-12-23,-,Over,False,0,34501
Portland Trail Blazers,Dallas Mavericks,,,2018-12-23,Over,Under,False,-100,34401
Los Angeles Lakers,Memphis Grizzlies,,,2018-12-23,Under,Under,True,110.0,34511
New York Knicks,Milwaukee Bucks,,,2018-12-25,Under,Under,True,100.0,34611
Houston Rockets,Oklahoma City Thunder,,,2018-12-25,Over,Over,True,83,34694
Boston Celtics,Philadelphia 76ers,,,2018-12-25,Over,Over,True,110.0,34804
Golden State Warriors,Los Angeles Lakers,,,2018-12-25,Under,Under,True,90,34894
Utah Jazz,Portland Trail Blazers,,,2018-12-25,Under,Under,True,125.0,35019
Orlando Magic,Phoenix Suns,,,2018-12-26,Over,Over,True,90,35109
Detroit Pistons,Washington Wizards,,,2018-12-26,Under,Under,True,80,35189
Atlanta Hawks,Indiana Pacers,,,2018-12-26,Over,Over,True,83,35272
Miami Heat,Toronto Raptors,,,2018-12-26,Under,Under,True,120.0,35392
Brooklyn Nets,Charlotte Hornets,,,2018-12-26,-,Over,False,0,35392
Memphis Grizzlies,Cleveland Cavaliers,,,2018-12-26,Under,Under,True,90,35482
Chicago Bulls,Minnesota Timberwolves,,,2018-12-26,Over,Under,False,-100,35382
Dallas Mavericks,New Orleans Pelicans,,,2018-12-26,Over,Over,True,105.0,35487
San Antonio Spurs,Denver Nuggets,,,2018-12-26,Over,Over,True,83,35570
LA Clippers,Sacramento Kings,,,2018-12-26,-,Over,False,0,35570
Houston Rockets,Boston Celtics,,,2018-12-27,Over,Over,True,125.0,35695
Milwaukee Bucks,New York Knicks,,,2018-12-27,Under,Under,True,100.0,35795
Sacramento Kings,Los Angeles Lakers,,,2018-12-27,Over,Over,True,120.0,35915
Golden State Warriors,Portland Trail Blazers,,,2018-12-27,Under,Under,True,83,35998
Utah Jazz,Philadelphia 76ers,,,2018-12-27,Under,Under,True,105.0,36103
Charlotte Hornets,Brooklyn Nets,,,2018-12-28,-,Under,False,0,36103
Indiana Pacers,Detroit Pistons,,,2018-12-28,Over,Over,True,105.0,36208
Orlando Magic,Toronto Raptors,,,2018-12-28,Under,Under,True,100.0,36308
Washington Wizards,Chicago Bulls,,,2018-12-28,Under,Under,True,80,36388
Miami Heat,Cleveland Cavaliers,,,2018-12-28,Over,Over,True,125.0,36513
New Orleans Pelicans,Dallas Mavericks,,,2018-12-28,Under,Under,True,100.0,36613
Minnesota Timberwolves,Atlanta Hawks,,,2018-12-28,Over,Over,True,105.0,36718
Denver Nuggets,San Antonio Spurs,,,2018-12-28,Under,Under,True,100.0,36818
Phoenix Suns,Oklahoma City Thunder,,,2018-12-28,Under,Under,True,105.0,36923
Los Angeles Lakers,LA Clippers,,,2018-12-28,-,Under,False,0,36923
Milwaukee Bucks,Brooklyn Nets,,,2018-12-29,Over,Over,True,83,37006
New Orleans Pelicans,Houston Rockets,,,2018-12-29,Under,Under,True,83,37089
Washington Wizards,Charlotte Hornets,,,2018-12-29,-,Over,False,0,37089
Atlanta Hawks,Cleveland Cavaliers,,,2018-12-29,Over,Over,True,105.0,37194
Memphis Grizzlies,Boston Celtics,,,2018-12-29,Over,Over,True,115.0,37309
Utah Jazz,New York Knicks,,,2018-12-29,Over,Over,True,105.0,37414
Phoenix Suns,Denver Nuggets,,,2018-12-29,Over,Over,True,105.0,37519
Portland Trail Blazers,Golden State Warriors,,,2018-12-29,Under,Under,True,90,37609
LA Clippers,San Antonio Spurs,,,2018-12-29,-,Over,False,0,37609
Orlando Magic,Detroit Pistons,,,2018-12-30,Over,Over,True,83,37692
Miami Heat,Minnesota Timberwolves,,,2018-12-30,Over,Over,True,105.0,37797
Toronto Raptors,Chicago Bulls,,,2018-12-30,Under,Under,True,72,37869
Dallas Mavericks,Oklahoma City Thunder,,,2018-12-30,Under,Under,True,80,37949
Portland Trail Blazers,Philadelphia 76ers,,,2018-12-30,Over,Over,True,72,38021
Los Angeles Lakers,Sacramento Kings,,,2018-12-30,Over,Under,False,-100,37921
Indiana Pacers,Atlanta Hawks,,,2018-12-31,Over,Under,False,-100,37821
Charlotte Hornets,Orlando Magic,,,2018-12-31,-,Under,False,0,37821
San Antonio Spurs,Boston Celtics,,,2018-12-31,Over,Over,True,83,37904
Houston Rockets,Memphis Grizzlies,,,2018-12-31,Over,Over,True,115.0,38019
Oklahoma City Thunder,Dallas Mavericks,,,2018-12-31,Over,Over,True,90,38109
New Orleans Pelicans,Minnesota Timberwolves,,,2018-12-31,Over,Over,True,72,38181
Phoenix Suns,Golden State Warriors,,,2018-12-31,Over,Over,True,72,38253
Toronto Raptors,Utah Jazz,,,2019-01-01,Over,Over,True,80,38333
Denver Nuggets,New York Knicks,,,2019-01-01,Over,Over,True,83,38416
Sacramento Kings,Portland Trail Blazers,,,2019-01-01,Under,Under,True,115.0,38531
LA Clippers,Philadelphia 76ers,,,2019-01-01,-,Under,False,0,38531
Los Angeles Lakers,Oklahoma City Thunder,,,2019-01-02,Under,Under,True,125.0,38656
San Antonio Spurs,Toronto Raptors,,,2019-01-03,Over,Over,True,83,38739
Sacramento Kings,Denver Nuggets,,,2019-01-03,Over,Over,True,105.0,38844
Boston Celtics,Dallas Mavericks,,,2019-01-04,Under,Under,True,83,38927
Cleveland Cavaliers,Utah Jazz,,,2019-01-04,Under,Under,False,-100,38827
Memphis Grizzlies,Brooklyn Nets,,,2019-01-04,Over,Over,True,105.0,38932
Miami Heat,Washington Wizards,,,2019-01-04,Over,Over,True,110.0,39042
Minnesota Timberwolves,Orlando Magic,,,2019-01-04,Over,Over,True,83,39125
Phoenix Suns,LA Clippers,,,2019-01-04,-,Under,False,0,39125
Denver Nuggets,Charlotte Hornets,,,2019-01-05,-,Over,False,0,39125
Detroit Pistons,Utah Jazz,,,2019-01-05,Over,Over,True,105.0,39230
Philadelphia 76ers,Dallas Mavericks,,,2019-01-05,Under,Under,True,80,39310
Cleveland Cavaliers,New Orleans Pelicans,,,2019-01-05,Over,Over,True,100.0,39410
San Antonio Spurs,Memphis Grizzlies,,,2019-01-05,Under,Under,True,80,39490
Chicago Bulls,Brooklyn Nets,,,2019-01-06,Over,Over,True,80,39570
Toronto Raptors,Indiana Pacers,,,2019-01-06,Over,Over,True,80,39650
Detroit Pistons,San Antonio Spurs,,,2019-01-07,Over,Over,True,72,39722
Boston Celtics,Brooklyn Nets,,,2019-01-07,Under,Under,True,83,39805
Milwaukee Bucks,Utah Jazz,,,2019-01-07,Under,Under,True,125.0,39930
Philadelphia 76ers,Washington Wizards,,,2019-01-08,Over,Over,True,83,40013
Toronto Raptors,Atlanta Hawks,,,2019-01-08,Under,Under,True,90,40103
Washington Wizards,Philadelphia 76ers,,,2019-01-09,Over,Over,True,125.0,40228
Dallas Mavericks,Phoenix Suns,,,2019-01-09,Under,Under,True,100.0,40328
Utah Jazz,Orlando Magic,,,2019-01-09,Under,Under,True,72,40400
Portland Trail Blazers,Chicago Bulls,,,2019-01-09,Over,Over,True,83,40483
Los Angeles Lakers,Detroit Pistons,,,2019-01-09,Under,Under,True,80,40563
San Antonio Spurs,Oklahoma City Thunder,,,2019-01-10,Over,Over,True,120.0,40683
Sacramento Kings,Detroit Pistons,,,2019-01-10,Under,Under,True,83,40766
Minnesota Timberwolves,Dallas Mavericks,,,2019-01-11,Over,Over,True,125.0,40891
Utah Jazz,Los Angeles Lakers,,,2019-01-11,Under,Under,True,125.0,41016
Portland Trail Blazers,Charlotte Hornets,,,2019-01-11,-,Under,False,0,41016
LA Clippers,Detroit Pistons,,,2019-01-12,-,Under,False,0,41016
Oklahoma City Thunder,San Antonio Spurs,,,2019-01-12,Over,Over,True,115.0,41131
Phoenix Suns,Denver Nuggets,,,2019-01-12,Under,Under,True,120.0,41251
Sacramento Kings,Charlotte Hornets,,,2019-01-12,-,Under,False,0,41251
Washington Wizards,Toronto Raptors,,,2019-01-13,Over,Over,True,110.0,41361
Atlanta Hawks,Milwaukee Bucks,,,2019-01-13,Over,Over,True,72,41433
Orlando Magic,Houston Rockets,,,2019-01-13,Over,Over,True,110.0,41543
Denver Nuggets,Portland Trail Blazers,,,2019-01-13,Over,Over,True,72,41615
Los Angeles Lakers,Cleveland Cavaliers,,,2019-01-13,Under,Under,True,105.0,41720
Brooklyn Nets,Boston Celtics,,,2019-01-14,Under,Under,True,83,41803
San Antonio Spurs,Charlotte Hornets,,,2019-01-14,-,Under,False,0,41803
Sacramento Kings,Portland Trail Blazers,,,2019-01-14,Under,Under,True,120.0,41923
LA Clippers,New Orleans Pelicans,,,2019-01-14,-,Under,False,0,41923
Philadelphia 76ers,Minnesota Timberwolves,,,2019-01-15,Over,Over,True,72,41995
Atlanta Hawks,Oklahoma City Thunder,,,2019-01-15,Over,Over,True,105.0,42100
Detroit Pistons,Orlando Magic,,,2019-01-16,Over,Over,True,105.0,42205
Boston Celtics,Toronto Raptors,,,2019-01-16,Over,Over,True,83,42288
Portland Trail Blazers,Cleveland Cavaliers,,,2019-01-16,Over,Over,True,100.0,42388
LA Clippers,Utah Jazz,,,2019-01-16,-,Over,False,0,42388
Washington Wizards,New York Knicks,,,2019-01-17,Under,Under,True,83,42471
Charlotte Hornets,Sacramento Kings,,,2019-01-17,-,Under,False,0,42471
Oklahoma City Thunder,Los Angeles Lakers,,,2019-01-17,Over,Over,True,125.0,42596
Detroit Pistons,Miami Heat,,,2019-01-18,Under,Under,True,125.0,42721
Minnesota Timberwolves,San Antonio Spurs,,,2019-01-18,Over,Over,True,80,42801
Charlotte Hornets,Phoenix Suns,,,2019-01-19,-,Over,False,0,42801
Atlanta Hawks,Boston Celtics,,,2019-01-19,Under,Under,True,115.0,42916
Toronto Raptors,Memphis Grizzlies,,,2019-01-19,Under,Under,False,-100,42816
Minnesota Timberwolves,Phoenix Suns,,,2019-01-20,Over,Over,True,105.0,42921
New York Knicks,Oklahoma City Thunder,,,2019-01-21,Over,Over,True,83,43004
Atlanta Hawks,Orlando Magic,,,2019-01-21,Over,Over,True,80,43084
Oklahoma City Thunder,Portland Trail Blazers,,,2019-01-22,Over,Over,True,90,43174
Dallas Mavericks,LA Clippers,,,2019-01-22,-,Under,False,0,43174
Phoenix Suns,Minnesota Timberwolves,,,2019-01-22,Under,Under,True,83,43257
Miami Heat,LA Clippers,,,2019-01-23,-,Under,False,0,43257
Utah Jazz,Denver Nuggets,,,2019-01-23,Over,Over,True,120.0,43377
Cleveland Cavaliers,Miami Heat,,,2019-01-25,Under,Under,True,110.0,43487
Memphis Grizzlies,Sacramento Kings,,,2019-01-25,Under,Under,True,90,43577
Chicago Bulls,LA Clippers,,,2019-01-25,-,Under,False,0,43577
Milwaukee Bucks,Charlotte Hornets,,,2019-01-25,-,Under,False,0,43577
Denver Nuggets,Phoenix Suns,,,2019-01-25,Over,Over,True,80,43657
Denver Nuggets,Philadelphia 76ers,,,2019-01-26,Over,Over,True,90,43747
Portland Trail Blazers,Atlanta Hawks,,,2019-01-26,Over,Over,True,90,43837
LA Clippers,Atlanta Hawks,,,2019-01-28,-,Over,False,0,43837
Detroit Pistons,Milwaukee Bucks,,,2019-01-29,Over,Over,True,72,43909
New York Knicks,Dallas Mavericks,,,2019-01-30,Under,Under,True,110.0,44019
Boston Celtics,Charlotte Hornets,,,2019-01-30,-,Over,False,0,44019
Sacramento Kings,Atlanta Hawks,,,2019-01-30,Over,Over,True,110.0,44129
Detroit Pistons,Dallas Mavericks,,,2019-01-31,Under,Under,True,80,44209
Toronto Raptors,Milwaukee Bucks,,,2019-01-31,Under,Under,True,100.0,44309
LA Clippers,Los Angeles Lakers,,,2019-01-31,-,Under,False,0,44309
New York Knicks,Boston Celtics,,,2019-02-01,Under,Over,False,-100,44209
Utah Jazz,Atlanta Hawks,,,2019-02-01,Over,Over,True,80,44289
Cleveland Cavaliers,Dallas Mavericks,,,2019-02-02,Under,Under,True,83,44372
Phoenix Suns,Atlanta Hawks,,,2019-02-02,Under,Under,True,105.0,44477
Boston Celtics,Oklahoma City Thunder,,,2019-02-03,Over,Under,False,-100,44377
Washington Wizards,Atlanta Hawks,,,2019-02-04,Over,Over,True,90,44467
Brooklyn Nets,Milwaukee Bucks,,,2019-02-04,Under,Under,True,83,44550
Phoenix Suns,Houston Rockets,,,2019-02-04,Under,Under,True,83,44633
Cleveland Cavaliers,Boston Celtics,,,2019-02-05,Under,Under,True,105.0,44738
Oklahoma City Thunder,Orlando Magic,,,2019-02-05,Over,Over,True,105.0,44843
Philadelphia 76ers,Toronto Raptors,,,2019-02-05,Under,Under,True,90,44933
Brooklyn Nets,Denver Nuggets,,,2019-02-06,Over,Over,True,72,45005
Dallas Mavericks,Charlotte Hornets,,,2019-02-06,-,Under,False,0,45005
Philadelphia 76ers,Denver Nuggets,,,2019-02-08,Under,Under,True,110.0,45115
Detroit Pistons,New York Knicks,,,2019-02-08,Over,Over,True,80,45195
Dallas Mavericks,Milwaukee Bucks,,,2019-02-08,Over,Under,False,-100,45095
Utah Jazz,San Antonio Spurs,,,2019-02-09,Over,Over,True,72,45167
New York Knicks,Toronto Raptors,,,2019-02-09,Under,Under,True,115.0,45282
Atlanta Hawks,Charlotte Hornets,,,2019-02-09,-,Over,False,0,45282
Dallas Mavericks,Portland Trail Blazers,,,2019-02-10,Under,Under,True,83,45365
Philadelphia 76ers,Los Angeles Lakers,,,2019-02-10,Over,Over,True,120.0,45485
Atlanta Hawks,Los Angeles Lakers,,,2019-02-12,Under,Under,True,90,45575
Philadelphia 76ers,Boston Celtics,,,2019-02-12,Under,Under,True,105.0,45680
Cleveland Cavaliers,Brooklyn Nets,,,2019-02-13,Over,Over,True,100.0,45780
New York Knicks,Philadelphia 76ers,,,2019-02-13,Over,Over,True,90,45870
Chicago Bulls,Memphis Grizzlies,,,2019-02-13,Over,Over,True,115.0,45985
Denver Nuggets,Sacramento Kings,,,2019-02-13,Over,Over,True,90,46075
Atlanta Hawks,New York Knicks,,,2019-02-14,Under,Under,True,105.0,46180
Philadelphia 76ers,Miami Heat,,,2019-02-21,Under,Under,True,125.0,46305
Cleveland Cavaliers,Phoenix Suns,,,2019-02-21,Under,Under,True,125.0,46430
Toronto Raptors,San Antonio Spurs,,,2019-02-22,Over,Over,True,120.0,46550
Memphis Grizzlies,LA Clippers,,,2019-02-22,-,Over,False,0,46550
Dallas Mavericks,Denver Nuggets,,,2019-02-22,Over,Over,True,120.0,46670
Cleveland Cavaliers,Memphis Grizzlies,,,2019-02-23,Over,Over,True,105.0,46775
Charlotte Hornets,Brooklyn Nets,,,2019-02-23,-,Over,False,0,46775
Atlanta Hawks,Phoenix Suns,,,2019-02-23,Under,Under,True,72,46847
Chicago Bulls,Boston Celtics,,,2019-02-23,Over,Over,True,83,46930
Toronto Raptors,Orlando Magic,,,2019-02-24,Under,Under,True,125.0,47055
Cleveland Cavaliers,Portland Trail Blazers,,,2019-02-25,Over,Over,True,90,47145
Miami Heat,Phoenix Suns,,,2019-02-25,Over,Over,True,80,47225
Minnesota Timberwolves,Sacramento Kings,,,2019-02-25,Under,Under,True,100.0,47325
New York Knicks,Orlando Magic,,,2019-02-26,Under,Under,True,80,47405
Denver Nuggets,Oklahoma City Thunder,,,2019-02-26,Under,Under,True,105.0,47510
Los Angeles Lakers,New Orleans Pelicans,,,2019-02-27,Over,Over,True,125.0,47635
Indiana Pacers,Minnesota Timberwolves,,,2019-02-28,Over,Over,True,90,47725
Denver Nuggets,Utah Jazz,,,2019-02-28,Under,Under,True,100.0,47825
Oklahoma City Thunder,Philadelphia 76ers,,,2019-02-28,Under,Under,True,125.0,47950
Atlanta Hawks,Chicago Bulls,,,2019-03-01,Over,Over,True,83,48033
Brooklyn Nets,Charlotte Hornets,,,2019-03-01,-,Over,False,0,48033
Boston Celtics,Washington Wizards,,,2019-03-01,Under,Under,True,115.0,48148
Cleveland Cavaliers,Detroit Pistons,,,2019-03-02,Over,Under,False,-100,48048
Dallas Mavericks,Memphis Grizzlies,,,2019-03-02,Under,Under,True,100.0,48148
San Antonio Spurs,Oklahoma City Thunder,,,2019-03-02,Under,Under,True,83,48231
Phoenix Suns,Los Angeles Lakers,,,2019-03-02,Under,Under,True,105.0,48336
Utah Jazz,Milwaukee Bucks,,,2019-03-02,Over,Over,True,90,48426
Denver Nuggets,New Orleans Pelicans,,,2019-03-02,Under,Under,True,83,48509
Charlotte Hornets,Portland Trail Blazers,,,2019-03-03,-,Under,False,0,48509
Chicago Bulls,Atlanta Hawks,,,2019-03-03,Over,Over,True,100.0,48609
LA Clippers,New York Knicks,,,2019-03-03,-,Over,False,0,48609
Detroit Pistons,Toronto Raptors,,,2019-03-03,Under,Under,False,-100,48509
Sacramento Kings,New York Knicks,,,2019-03-04,Under,Under,True,83,48592
Los Angeles Lakers,LA Clippers,,,2019-03-04,-,Under,False,0,48592
Toronto Raptors,Houston Rockets,,,2019-03-05,Under,Under,True,83,48675
Memphis Grizzlies,Portland Trail Blazers,,,2019-03-05,Over,Over,True,83,48758
Minnesota Timberwolves,Oklahoma City Thunder,,,2019-03-05,Over,Under,False,-100,48658
Washington Wizards,Dallas Mavericks,,,2019-03-06,Over,Over,True,105.0,48763
Detroit Pistons,Minnesota Timberwolves,,,2019-03-06,Over,Over,True,80,48843
