Home Team,Away Team,Home Odds,Away Odds,Date,Result,Prediction,Correct?,Bet Result,Total
Dallas Mavericks,New Orleans Pelicans,,,2020-03-04,Over,Over,True,90,58452
Milwaukee Bucks,Indiana Pacers,,,2020-03-04,Under,Under,True,120.0,58572
Charlotte Hornets,Denver Nuggets,,,2020-03-05,-,Over,False,0,58572
Houston Rockets,LA Clippers,,,2020-03-05,-,Under,False,0,58572
Golden State Warriors,Toronto Raptors,,,2020-03-05,Over,Over,True,115.0,58687
Washington Wizards,Atlanta Hawks,,,2020-03-06,Under,Under,True,105.0,58792
Brooklyn Nets,San Antonio Spurs,,,2020-03-06,Over,Over,True,80,58872
Boston Celtics,Utah Jazz,,,2020-03-06,Under,Under,True,83,58955
New Orleans Pelicans,Miami Heat,,,2020-03-06,Under,Under,True,80,59035
Minnesota Timberwolves,Orlando Magic,,,2020-03-06,Over,Over,True,110.0,59145
Chicago Bulls,Indiana Pacers,,,2020-03-06,Under,Under,True,80,59225
Dallas Mavericks,Memphis Grizzlies,,,2020-03-06,Under,Over,False,-100,59125
Phoenix Suns,Portland Trail Blazers,,,2020-03-06,Over,Over,True,105.0,59230
Los Angeles Lakers,Milwaukee Bucks,,,2020-03-06,Under,Under,True,90,59320
Charlotte Hornets,Houston Rockets,,,2020-03-07,-,Under,False,0,59320
Cleveland Cavaliers,Denver Nuggets,,,2020-03-07,Under,Under,True,105.0,59425
Golden State Warriors,Philadelphia 76ers,,,2020-03-07,Over,Over,True,80,59505
Portland Trail Blazers,Sacramento Kings,,,2020-03-07,Over,Over,True,110.0,59615
Brooklyn Nets,Chicago Bulls,,,2020-03-08,Under,Under,True,80,59695
LA Clippers,Los Angeles Lakers,,,2020-03-08,-,Under,False,0,59695
Minnesota Timberwolves,New Orleans Pelicans,,,2020-03-08,Under,Under,True,105.0,59800
Boston Celtics,Oklahoma City Thunder,,,2020-03-08,Under,Under,True,105.0,59905
Phoenix Suns,Milwaukee Bucks,,,2020-03-08,Over,Over,True,83,59988
Washington Wizards,Miami Heat,,,2020-03-08,Under,Under,True,100.0,60088
Houston Rockets,Orlando Magic,,,2020-03-08,Under,Under,True,90,60178
Cleveland Cavaliers,San Antonio Spurs,,,2020-03-08,Over,Over,True,110.0,60288
Sacramento Kings,Toronto Raptors,,,2020-03-08,Over,Over,True,100.0,60388
Atlanta Hawks,Charlotte Hornets,,,2020-03-09,-,Over,False,0,60388
Chicago Bulls,Cleveland Cavaliers,,,2020-03-10,Under,Under,True,83,60471
Houston Rockets,Minnesota Timberwolves,,,2020-03-10,Under,Under,True,105.0,60576
Memphis Grizzlies,Orlando Magic,,,2020-03-10,Over,Over,True,115.0,60691
Los Angeles Lakers,Brooklyn Nets,,,2020-03-10,Under,Under,True,72,60763
Golden State Warriors,LA Clippers,,,2020-03-10,-,Over,False,0,60763
Philadelphia 76ers,Detroit Pistons,,,2020-03-11,Over,Over,True,115.0,60878
